Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
147310,3779002,57,8,single,rented,no,Graphic Designer,Amravati,Maharashtra,8,14,1
147311,3430788,63,3,single,rented,no,Design Engineer,Bidar,Karnataka,3,10,1
147314,3533484,47,6,single,rented,no,Web designer,Berhampore,West_Bengal,6,12,1
147325,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
147326,5022180,57,2,single,rented,no,Librarian,Dharmavaram,Andhra_Pradesh,2,11,1
147338,1924316,26,5,single,rented,yes,Dentist,Hazaribagh,Jharkhand,5,14,0
147365,9089173,63,6,single,rented,yes,Chartered Accountant,Munger,Bihar,6,12,0
147404,8508480,46,0,single,rented,no,Biomedical Engineer,Kulti,West_Bengal,0,10,0
147407,4899772,62,18,single,rented,no,Firefighter,Ahmedabad,Gujarat,12,10,0
147423,5180835,22,1,single,rented,no,Air traffic controller,Bardhaman,West_Bengal,1,10,1
147429,3737014,47,7,single,rented,no,Drafter,Madhyamgram,West_Bengal,7,14,1
147486,7247559,59,5,single,rented,no,Surgeon,Aurangabad[39],Bihar,5,11,0
147487,415771,77,10,single,rented,no,Scientist,Muzaffarpur,Bihar,10,12,0
147491,2280615,74,1,single,norent_noown,no,Biomedical Engineer,Visakhapatnam[4],Andhra_Pradesh,1,14,1
147498,1888040,43,2,married,rented,no,Official,Tiruvottiyur,Tamil_Nadu,2,13,1
147513,8282569,62,9,single,rented,yes,Air traffic controller,Dehradun,Uttarakhand,5,12,0
147525,1565345,37,5,single,rented,no,Engineer,Bhind,Madhya_Pradesh,4,14,1
147561,9002497,25,11,single,rented,no,Civil servant,Vadodara,Gujarat,11,12,0
147569,700444,24,0,single,rented,no,Consultant,Thiruvananthapuram,Kerala,0,11,1
147571,4872825,76,6,single,rented,yes,Flight attendant,Tinsukia,Assam,6,10,0
147592,5924444,33,1,single,rented,no,Firefighter,Bardhaman,West_Bengal,1,12,1
147594,1743237,66,0,single,rented,no,Civil servant,Guntur[13],Andhra_Pradesh,0,14,1
147595,116617,62,15,single,rented,no,Mechanical engineer,Bhilai,Chhattisgarh,14,11,1
147639,1034564,27,17,single,rented,no,Flight attendant,Nashik,Maharashtra,8,12,0
147643,2716181,76,8,single,rented,no,Surgeon,Mahbubnagar,Telangana,8,11,1
147646,41719,31,2,single,rented,no,Computer operator,Bikaner,Rajasthan,2,10,0
147655,208537,33,6,married,rented,no,Air traffic controller,Vijayawada,Andhra_Pradesh,6,12,1
147667,1950787,53,12,married,rented,no,Technical writer,Hazaribagh,Jharkhand,7,12,1
147670,2279438,65,3,single,rented,no,Secretary,Gurgaon,Haryana,3,10,0
147671,2362103,56,2,single,rented,no,Dentist,Mathura,Uttar_Pradesh,2,11,1
147682,9850294,34,17,single,rented,no,Software Developer,Thanjavur,Tamil_Nadu,5,12,0
147691,1382869,44,8,single,rented,no,Civil engineer,Rajahmundry[19][20],Andhra_Pradesh,8,12,0
147698,1051509,54,2,single,rented,no,Engineer,Dewas,Madhya_Pradesh,2,12,0
147712,974748,42,6,single,rented,no,Biomedical Engineer,Nagpur,Maharashtra,6,11,1
147728,6683083,69,1,married,rented,no,Psychologist,Purnia[26],Bihar,1,12,1
147748,4763842,32,2,single,rented,no,Artist,Jhansi,Uttar_Pradesh,2,12,0
147753,9917916,70,11,single,rented,no,Hotel Manager,Proddatur,Andhra_Pradesh,11,13,0
147754,2239559,40,15,single,rented,no,Technology specialist,Jabalpur,Madhya_Pradesh,5,11,0
147756,4489952,66,5,single,owned,no,Fashion Designer,Siwan[32],Bihar,5,11,1
147769,1950853,54,6,single,rented,no,Air traffic controller,Suryapet,Telangana,6,14,1
147787,335003,75,11,single,norent_noown,no,Economist,Jalna,Maharashtra,11,13,1
147824,2591229,68,11,married,rented,no,Design Engineer,Burhanpur,Madhya_Pradesh,11,12,0
147844,228131,30,5,single,rented,no,Technician,Kakinada,Andhra_Pradesh,5,12,1
147845,600473,24,11,single,rented,no,Analyst,Faridabad,Haryana,6,14,1
147858,5465804,32,10,single,rented,yes,Architect,Ranchi,Jharkhand,6,12,0
147861,7908473,66,0,single,rented,no,Technician,Uluberia,West_Bengal,0,10,1
147863,3485450,64,15,single,rented,no,Lawyer,Bijapur,Karnataka,7,13,0
147865,7098144,60,1,single,rented,no,Chartered Accountant,Dibrugarh,Assam,1,13,0
147866,5403583,44,14,married,rented,yes,Geologist,Navi_Mumbai,Maharashtra,8,12,0
147883,3453372,47,2,single,rented,no,Financial Analyst,Saharanpur,Uttar_Pradesh,2,10,1
147889,448452,22,7,single,rented,no,Graphic Designer,Bhind,Madhya_Pradesh,6,13,1
147904,6706117,70,6,single,rented,no,Secretary,Firozabad,Uttar_Pradesh,4,12,0
147949,8549004,40,17,single,rented,yes,Lawyer,Berhampore,West_Bengal,14,12,0
147976,4745314,61,18,married,rented,no,Computer operator,Rohtak,Haryana,4,14,0
147977,1762916,68,16,single,rented,no,Geologist,Tinsukia,Assam,5,13,0
147986,1369446,59,3,single,rented,no,Police officer,Bathinda,Punjab,3,11,1
147990,2147176,45,5,single,owned,no,Lawyer,New_Delhi,Delhi,5,14,1
147994,8212954,70,7,single,rented,no,Surveyor,Bardhaman,West_Bengal,5,14,0
147999,5796023,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,11,1
148002,1208514,72,6,single,rented,no,Analyst,Deoghar,Jharkhand,6,10,0
148008,3478374,74,5,single,rented,no,Industrial Engineer,Kochi,Kerala,5,10,1
148021,6284000,32,3,single,rented,no,Petroleum Engineer,Kochi,Kerala,3,11,1
148032,3239333,46,20,married,rented,yes,Graphic Designer,Gopalpur,West_Bengal,6,10,0
148035,7018599,53,0,single,rented,no,Surveyor,Hajipur[31],Bihar,0,13,1
148041,1045513,40,2,single,norent_noown,no,Consultant,Hyderabad,Telangana,2,14,1
148045,5569222,60,15,single,rented,no,Psychologist,Haldia,West_Bengal,13,11,0
148047,622010,65,8,single,rented,no,Consultant,Kakinada,Andhra_Pradesh,8,13,1
148049,6859891,66,13,single,rented,no,Psychologist,Raipur,Chhattisgarh,11,13,0
148051,1811742,54,17,single,owned,no,Aviator,Hindupur,Andhra_Pradesh,3,14,0
148055,3805156,72,4,single,rented,no,Artist,Karawal_Nagar,Delhi,4,12,1
148058,2837107,70,3,single,rented,no,Consultant,South_Dumdum,West_Bengal,3,11,1
148060,4844257,38,11,single,rented,yes,Designer,Ajmer,Rajasthan,4,14,0
148076,1929764,45,5,single,rented,no,Geologist,Firozabad,Uttar_Pradesh,3,12,1
148079,9749077,75,3,married,rented,no,Financial Analyst,Barasat,West_Bengal,3,14,0
148085,3671761,29,18,single,rented,yes,Scientist,Dehradun,Uttarakhand,3,14,0
148091,1923313,71,5,single,rented,no,Magistrate,Pallavaram,Tamil_Nadu,3,10,1
148108,2282537,64,8,single,rented,yes,Software Developer,Dewas,Madhya_Pradesh,7,12,0
148125,1216848,60,9,single,rented,no,Computer hardware engineer,Muzaffarpur,Bihar,9,12,1
148135,3092529,49,1,single,rented,no,Fashion Designer,Kottayam,Kerala,1,10,1
148140,859890,30,2,single,rented,yes,Mechanical engineer,Bhavnagar,Gujarat,2,11,0
148144,2809982,78,5,married,rented,yes,Technology specialist,Guna,Madhya_Pradesh,3,12,0
148157,2499276,21,0,single,rented,no,Physician,Dhanbad,Jharkhand,0,12,1
148165,74431,65,14,single,rented,no,Magistrate,Tirupati[21][22],Andhra_Pradesh,3,14,0
148178,291391,33,8,single,rented,no,Technical writer,Bhiwani,Haryana,6,13,1
148188,1692995,46,8,single,rented,no,Software Developer,Aurangabad[39],Bihar,8,14,1
148190,1467935,28,8,married,rented,no,Aviator,Ambarnath,Maharashtra,8,13,1
148196,6238694,59,1,single,rented,no,Engineer,Kulti,West_Bengal,1,11,1
148198,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,1
148205,6067257,47,5,single,rented,no,Web designer,Chapra,Bihar,5,13,0
148211,8790456,41,2,single,rented,no,Designer,Tiruppur,Tamil_Nadu,2,11,0
148220,8939580,50,3,single,rented,yes,Physician,Pallavaram,Tamil_Nadu,3,13,0
148221,90178,76,9,single,rented,no,Geologist,Mathura,Uttar_Pradesh,9,11,1
148234,5688746,62,8,single,rented,yes,Web designer,Varanasi,Uttar_Pradesh,8,11,0
148247,2974289,22,3,single,rented,no,Civil servant,Raebareli,Uttar_Pradesh,3,13,1
148282,7727737,41,11,single,rented,no,Civil servant,Giridih,Jharkhand,3,11,0
148283,6563391,42,9,married,rented,no,Mechanical engineer,Faridabad,Haryana,9,12,0
148286,9476109,69,8,single,rented,no,Petroleum Engineer,Loni,Uttar_Pradesh,8,13,0
148297,1050149,33,5,single,rented,no,Chef,Kakinada,Andhra_Pradesh,5,13,1
148300,229131,76,10,single,rented,no,Aviator,Ichalkaranji,Maharashtra,10,13,1
148306,5978445,27,10,single,rented,no,Police officer,Naihati,West_Bengal,4,10,0
148329,270761,48,1,single,rented,no,Fashion Designer,Ajmer,Rajasthan,1,11,1
148339,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10,1
148351,9389020,61,2,single,rented,yes,Firefighter,Saharsa[29],Bihar,2,12,0
148370,110437,41,8,single,rented,no,Police officer,Gopalpur,West_Bengal,8,12,1
148381,7228553,42,1,single,rented,yes,Dentist,Silchar,Assam,1,13,0
148382,6144152,72,18,single,owned,no,Software Developer,Cuttack,Odisha,13,12,0
148389,2218088,35,9,single,rented,no,Lawyer,Phusro,Jharkhand,5,11,1
148420,1225686,65,9,single,rented,no,Comedian,Hospet,Karnataka,5,13,1
148426,4351817,31,3,married,rented,no,Hotel Manager,Tadepalligudem,Andhra_Pradesh,3,11,1
148428,5090745,35,5,married,rented,no,Chartered Accountant,Aizawl,Mizoram,5,12,1
148435,7871784,54,10,single,rented,yes,Dentist,Chinsurah,West_Bengal,10,12,0
148462,2556533,47,14,single,rented,yes,Drafter,Alappuzha,Kerala,3,11,0
148471,1360053,47,9,single,rented,no,Software Developer,Kharagpur,West_Bengal,4,11,1
148472,3231341,47,6,married,rented,no,Scientist,Kochi,Kerala,6,14,1
148491,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,1
148502,2467224,35,3,single,rented,no,Flight attendant,Dibrugarh,Assam,3,11,1
148506,8059284,72,1,single,rented,yes,Financial Analyst,Satara,Maharashtra,1,13,0
148539,1435004,50,2,single,rented,yes,Microbiologist,Kavali,Andhra_Pradesh,2,14,0
148553,4324181,21,11,single,rented,no,Army officer,Ramagundam[27],Telangana,11,11,0
148567,739809,55,4,single,rented,no,Artist,Vijayanagaram,Andhra_Pradesh,4,12,1
148575,1330107,61,13,single,rented,no,Politician,Bhilai,Chhattisgarh,11,12,1
148577,2844373,28,3,single,rented,no,Psychologist,Vasai-Virar,Maharashtra,3,11,1
148581,2740967,63,5,single,rented,no,Civil servant,Nagaon,Assam,5,13,1
148616,3816048,55,1,single,rented,no,Chemical engineer,Sirsa,Haryana,1,14,0
148620,8284308,51,3,single,owned,no,Web designer,Narasaraopet,Andhra_Pradesh,3,12,0
148624,1818040,54,1,single,rented,no,Air traffic controller,Sagar,Madhya_Pradesh,1,14,1
148638,4002405,68,6,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,3,13,1
148663,455805,72,0,single,rented,no,Aviator,Raurkela_Industrial_Township,Odisha,0,12,1
148666,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,1
148670,2213998,78,11,single,owned,no,Police officer,Kakinada,Andhra_Pradesh,11,14,1
148677,5971936,24,1,single,rented,no,Analyst,Dehri[30],Bihar,1,10,1
148682,9901401,43,14,single,rented,yes,Geologist,Khammam,Telangana,3,11,0
148711,2093984,77,9,single,rented,no,Hotel Manager,Dehri[30],Bihar,3,14,1
148720,794175,52,1,single,rented,no,Aviator,Nanded,Maharashtra,1,12,1
148722,3350415,29,9,single,rented,no,Librarian,Vasai-Virar,Maharashtra,6,12,1
148726,3424035,24,2,single,rented,no,Statistician,Malda,West_Bengal,2,14,1
148734,2478694,39,0,single,rented,yes,Comedian,Gopalpur,West_Bengal,0,13,0
148758,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,9,14,0
148763,7312632,53,8,single,rented,no,Consultant,Korba,Chhattisgarh,8,12,0
148796,1171826,44,8,single,rented,no,Computer hardware engineer,Salem,Tamil_Nadu,8,11,1
148800,4190150,31,4,single,rented,no,Air traffic controller,Phagwara,Punjab,4,12,1
148806,7896776,26,12,single,rented,no,Mechanical engineer,Karimnagar,Telangana,9,14,0
148813,915146,50,4,single,owned,no,Computer operator,Gandhidham,Gujarat,4,13,1
148829,6202575,55,8,single,rented,yes,Drafter,Tiruvottiyur,Tamil_Nadu,8,13,0
148838,9094813,52,16,single,rented,no,Statistician,Nandyal,Andhra_Pradesh,14,11,0
148840,5126123,41,1,single,rented,no,Psychologist,Malda,West_Bengal,1,12,1
148843,7571507,74,17,single,rented,no,Official,Sambalpur,Odisha,3,12,0
148867,3154685,27,1,single,rented,no,Chartered Accountant,Gandhidham,Gujarat,1,12,1
148876,1131868,46,10,single,rented,no,Geologist,Hazaribagh,Jharkhand,10,12,1
148878,357702,76,6,single,owned,no,Official,Solapur,Maharashtra,3,13,1
148887,384955,74,20,single,rented,no,Economist,Dharmavaram,Andhra_Pradesh,9,13,0
148901,8863428,74,5,single,rented,no,Chemical engineer,Jorhat,Assam,5,14,0
148949,5091752,66,2,single,rented,no,Chemical engineer,Bhilwara,Rajasthan,2,11,1
148952,1969104,28,9,single,rented,no,Police officer,Tezpur,Assam,7,14,1
148957,2854714,46,20,single,rented,no,Statistician,Bhagalpur,Bihar,7,10,0
149018,7232098,79,19,single,rented,yes,Financial Analyst,Jalna,Maharashtra,10,10,0
149021,7174895,28,2,single,rented,no,Consultant,Kalyan-Dombivli,Maharashtra,2,14,0
149063,4990273,58,2,single,rented,no,Computer hardware engineer,Haldia,West_Bengal,2,14,1
149073,9791163,54,18,single,rented,yes,Industrial Engineer,Kollam,Kerala,11,14,0
149076,429827,35,2,single,rented,no,Consultant,Silchar,Assam,2,14,1
149087,2474838,64,9,single,rented,no,Chemical engineer,Chennai,Tamil_Nadu,8,10,1
149095,1839079,43,11,married,rented,no,Aviator,Bhubaneswar,Odisha,10,11,1
149110,283812,77,20,single,owned,no,Geologist,Ulhasnagar,Maharashtra,10,10,0
149134,80603,58,12,single,rented,yes,Petroleum Engineer,Ramagundam[27],Telangana,12,13,0
149172,6254644,69,11,single,rented,yes,Hotel Manager,Bhind,Madhya_Pradesh,7,10,0
149173,8055788,75,17,single,rented,no,Technical writer,Jabalpur,Madhya_Pradesh,11,11,0
149175,8996000,75,14,single,rented,yes,Air traffic controller,Srinagar,Jammu_and_Kashmir,9,11,0
149183,8007036,56,14,single,owned,no,Biomedical Engineer,Kirari_Suleman_Nagar,Delhi,4,13,0
149191,5144485,55,4,single,rented,no,Secretary,Chapra,Bihar,4,13,0
149196,4329497,66,2,single,rented,no,Mechanical engineer,Raipur,Chhattisgarh,2,11,1
149199,1969474,65,12,single,rented,no,Designer,Mysore[7][8][9],Karnataka,12,12,1
149228,2935149,66,2,single,rented,no,Firefighter,Imphal,Manipur,2,10,1
149229,4598010,55,9,single,rented,no,Lawyer,Sangli-Miraj_&_Kupwad,Maharashtra,3,12,0
149230,1349987,37,13,single,owned,no,Army officer,Dehri[30],Bihar,8,11,1
149231,9981206,61,18,single,rented,no,Comedian,Bhagalpur,Bihar,12,10,0
149263,2620497,39,6,married,norent_noown,no,Financial Analyst,Kavali,Andhra_Pradesh,4,12,1
149273,2576636,75,17,single,norent_noown,yes,Geologist,Gulbarga,Karnataka,11,14,0
149274,1920309,60,14,single,rented,no,Physician,Bhiwandi,Maharashtra,4,13,0
149275,4251239,79,2,single,rented,no,Analyst,Kurnool[18],Andhra_Pradesh,2,14,1
149282,9128273,76,7,single,rented,no,Aviator,Secunderabad,Telangana,4,11,0
149324,2715204,62,18,single,rented,yes,Consultant,Nagpur,Maharashtra,9,12,0
149334,3602416,48,3,single,rented,no,Air traffic controller,Ratlam,Madhya_Pradesh,3,13,1
149335,3740856,34,18,single,rented,no,Microbiologist,Aurangabad[39],Bihar,8,14,0
149353,1044096,72,3,single,rented,no,Fashion Designer,Pimpri-Chinchwad,Maharashtra,3,10,0
149356,6914829,70,15,single,rented,yes,Financial Analyst,Thanjavur,Tamil_Nadu,13,13,0
149388,974413,35,1,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,1,14,1
149398,4461655,35,9,single,rented,yes,Design Engineer,Srikakulam,Andhra_Pradesh,9,14,0
149401,4641763,48,8,single,rented,yes,Architect,Bhatpara,West_Bengal,8,11,0
149406,250306,23,15,single,rented,no,Design Engineer,Nadiad,Gujarat,10,14,1
149430,1591827,21,13,single,norent_noown,no,Web designer,Karawal_Nagar,Delhi,4,12,0
149436,6101291,45,0,single,rented,no,Secretary,Hospet,Karnataka,0,13,1
149437,6255658,63,9,single,rented,no,Geologist,Jaunpur,Uttar_Pradesh,5,11,0
149455,4658830,45,11,single,rented,yes,Computer hardware engineer,Amroha,Uttar_Pradesh,8,10,0
149468,6720927,64,17,single,rented,no,Web designer,Berhampur,Odisha,5,12,0
149469,7848654,55,9,single,rented,no,Software Developer,Patna,Bihar,9,13,0
149478,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10,0
149482,6735205,26,17,married,rented,no,Surveyor,Tirunelveli,Tamil_Nadu,5,13,0
149489,2071504,31,5,single,rented,no,Consultant,Rajkot,Gujarat,5,10,0
149498,9641617,61,6,single,rented,no,Air traffic controller,Ramgarh,Jharkhand,6,10,0
149516,1315700,53,4,single,rented,no,Civil engineer,Thoothukudi,Tamil_Nadu,4,14,0
149531,5462289,64,1,single,rented,no,Police officer,Parbhani,Maharashtra,1,14,0
149543,3068887,35,8,single,rented,no,Flight attendant,Madanapalle,Andhra_Pradesh,7,10,0
149544,9087771,28,2,single,rented,yes,Physician,Bhopal,Madhya_Pradesh,2,13,0
149545,2518343,53,19,married,rented,yes,Designer,Thoothukudi,Tamil_Nadu,13,12,0
149551,4492240,69,16,single,rented,yes,Statistician,Serampore,West_Bengal,8,13,0
149558,6360531,50,14,single,rented,yes,Drafter,North_Dumdum,West_Bengal,8,13,0
149568,4279399,49,4,single,rented,yes,Microbiologist,Pallavaram,Tamil_Nadu,4,10,0
149586,861365,43,10,single,rented,yes,Chemical engineer,Kirari_Suleman_Nagar,Delhi,10,11,0
149588,5997509,42,1,single,rented,no,Army officer,Imphal,Manipur,1,13,1
149606,1441243,55,6,single,rented,yes,Librarian,Nagaon,Assam,6,10,0
149608,4091318,33,7,single,rented,no,Geologist,Bhubaneswar,Odisha,7,11,1
149625,5358407,22,3,single,rented,no,Software Developer,Hosur,Tamil_Nadu,3,10,0
149628,9222946,69,19,single,rented,no,Aviator,Sasaram[30],Bihar,3,12,0
149635,2531017,43,16,single,rented,no,Surgeon,Latur,Maharashtra,13,13,0
149641,8105757,41,5,single,rented,no,Surgeon,Bardhaman,West_Bengal,4,11,0
149661,3218946,25,0,single,rented,no,Software Developer,Vijayanagaram,Andhra_Pradesh,0,11,1
149683,2188913,66,19,single,rented,no,Design Engineer,Bharatpur,Rajasthan,3,12,0
149685,8695578,50,16,single,rented,no,Magistrate,Sultan_Pur_Majra,Delhi,7,11,0
149689,9820355,62,8,single,rented,no,Scientist,Khammam,Telangana,8,10,0
149690,5775285,57,6,single,rented,no,Civil servant,Orai,Uttar_Pradesh,6,10,0
149697,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,1
149710,9675070,56,19,single,rented,yes,Psychologist,Sasaram[30],Bihar,3,10,0
149713,1631681,77,8,single,rented,no,Geologist,Silchar,Assam,8,11,0
149715,9738992,35,17,single,rented,yes,Surveyor,Aurangabad,Maharashtra,13,12,0
149720,1362373,21,0,single,rented,no,Surgeon,Ratlam,Madhya_Pradesh,0,10,1
149727,204151,66,0,single,rented,no,Microbiologist,Nanded,Maharashtra,0,13,0
149732,3663764,40,0,single,rented,no,Consultant,Avadi,Tamil_Nadu,0,10,0
149733,6979242,33,2,single,rented,no,Scientist,Vadodara,Gujarat,2,11,0
149739,64822,33,9,single,rented,yes,Computer operator,Katihar,Bihar,9,11,0
149747,9780861,60,14,single,rented,no,Microbiologist,Kottayam,Kerala,8,14,0
149750,1543486,44,7,single,rented,no,Designer,Haldia,West_Bengal,5,13,1
149757,5143268,53,4,single,rented,no,Official,Tenali,Andhra_Pradesh,4,11,1
149786,235563,48,5,married,rented,no,Flight attendant,Katihar,Bihar,5,11,1
149788,1685809,48,18,single,rented,yes,Physician,South_Dumdum,West_Bengal,3,12,0
149815,3635824,56,8,single,rented,no,Geologist,Machilipatnam,Andhra_Pradesh,8,13,1
149820,5112961,67,5,single,rented,no,Web designer,Jalna,Maharashtra,3,10,1
149825,752752,76,3,single,rented,no,Physician,Ahmedabad,Gujarat,3,12,1
149827,6414837,40,3,single,rented,no,Geologist,Thrissur,Kerala,3,14,1
149833,6300731,30,4,single,rented,no,Secretary,Vasai-Virar,Maharashtra,4,13,0
149836,4069278,28,14,married,rented,no,Flight attendant,Bhatpara,West_Bengal,13,10,0
149868,1315106,62,5,single,rented,no,Police officer,Hajipur[31],Bihar,5,12,1
149878,3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,1
149887,8253120,38,17,single,rented,yes,Hotel Manager,Dehri[30],Bihar,8,10,0
149918,3168724,65,14,single,rented,no,Chemical engineer,Nashik,Maharashtra,4,10,0
149946,9884599,74,15,married,rented,no,Lawyer,Indore,Madhya_Pradesh,4,11,0
149953,3102332,21,12,single,rented,no,Psychologist,Firozabad,Uttar_Pradesh,12,14,0
149958,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,1
149966,8369802,43,7,single,rented,no,Secretary,Anand,Gujarat,6,13,0
149970,5993219,79,17,single,rented,yes,Biomedical Engineer,Nagaon,Assam,4,12,0
149977,2278568,25,4,single,rented,no,Consultant,Unnao,Uttar_Pradesh,4,12,1
149997,1604148,35,20,single,rented,yes,Hotel Manager,Phusro,Jharkhand,3,13,0
150001,5563521,26,4,single,rented,no,Analyst,Rourkela,Odisha,4,13,1
150005,4347061,62,19,single,rented,yes,Surgeon,Bareilly,Uttar_Pradesh,6,11,0
150009,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,1
150011,3625101,28,5,single,rented,no,Comedian,Gopalpur,West_Bengal,5,10,1
150015,2020252,78,4,single,rented,no,Computer operator,Indore,Madhya_Pradesh,4,10,1
150027,8294556,72,17,single,owned,no,Flight attendant,Kolkata,West_Bengal,13,13,0
150053,1325345,66,8,single,rented,no,Financial Analyst,Moradabad,Uttar_Pradesh,8,14,1
150060,6997997,23,17,single,rented,no,Chemical engineer,Etawah,Uttar_Pradesh,5,12,0
150065,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra_Pradesh,3,13,0
150071,5443970,35,4,single,rented,no,Architect,Thiruvananthapuram,Kerala,4,10,1
150081,5712077,21,0,single,rented,no,Police officer,Mau,Uttar_Pradesh,0,12,1
150099,1669231,41,6,single,rented,no,Surveyor,Mau,Uttar_Pradesh,6,11,0
150117,2915841,52,7,single,rented,no,Economist,Gorakhpur,Uttar_Pradesh,3,12,0
150131,8005797,58,5,single,rented,yes,Surveyor,Shivpuri,Madhya_Pradesh,5,14,0
150133,2936833,57,9,single,rented,yes,Biomedical Engineer,Haldia,West_Bengal,9,13,0
150137,192829,66,11,single,rented,no,Flight attendant,Sonipat,Haryana,11,14,0
150139,5160725,46,16,single,rented,no,Hotel Manager,Loni,Uttar_Pradesh,3,11,0
150143,9292764,47,0,single,owned,no,Surgeon,Jhansi,Uttar_Pradesh,0,12,0
150153,9677982,32,15,single,rented,no,Statistician,Kanpur,Uttar_Pradesh,6,14,0
150158,7747841,71,14,single,rented,no,Computer operator,Madanapalle,Andhra_Pradesh,5,10,0
150173,6926928,24,11,single,rented,no,Chef,Hospet,Karnataka,5,14,0
150179,46244,36,9,single,rented,no,Statistician,Ajmer,Rajasthan,8,14,0
150180,4937591,60,2,single,rented,no,Biomedical Engineer,Buxar[37],Bihar,2,13,1
150206,1198023,44,7,single,rented,no,Librarian,Kumbakonam,Tamil_Nadu,3,12,0
150207,1886204,59,0,married,rented,yes,Army officer,Siwan[32],Bihar,0,10,0
150214,7556052,57,16,single,owned,yes,Police officer,Gorakhpur,Uttar_Pradesh,3,13,0
150239,5957090,48,18,married,rented,yes,Economist,Hubliâ€“Dharwad,Karnataka,3,12,0
150250,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
150258,8714860,46,18,single,rented,no,Consultant,Fatehpur,Uttar_Pradesh,5,10,0
150260,5285152,32,16,single,rented,no,Architect,Ujjain,Madhya_Pradesh,8,11,0
150287,1369359,22,19,single,norent_noown,yes,Politician,Malda,West_Bengal,9,12,0
150288,4908917,41,4,single,rented,yes,Chartered Accountant,Chittoor[28],Andhra_Pradesh,4,13,0
150295,7225783,63,9,married,owned,yes,Dentist,Udupi,Karnataka,9,12,0
150300,3254201,31,14,married,rented,no,Flight attendant,Durgapur,West_Bengal,6,14,0
150302,3172080,40,2,single,norent_noown,no,Computer operator,Mangalore,Karnataka,2,11,0
150307,6011488,41,2,single,rented,no,Air traffic controller,Berhampore,West_Bengal,2,12,1
150318,313244,59,10,single,rented,no,Civil servant,Maheshtala,West_Bengal,10,14,1
150322,4825118,52,1,single,rented,no,Magistrate,Danapur,Bihar,1,10,1
150333,6461329,41,18,single,rented,yes,Consultant,Jorhat,Assam,8,12,0
150338,4570845,47,3,single,rented,no,Web designer,Srinagar,Jammu_and_Kashmir,3,14,1
150342,738842,38,4,single,owned,no,Official,Allahabad,Uttar_Pradesh[5],4,14,0
150351,533359,50,7,single,rented,no,Engineer,Mumbai,Maharashtra,6,11,1
150354,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,0
150355,2936274,49,4,single,rented,no,Design Engineer,Pondicherry,Puducherry,4,10,1
150384,3643652,56,2,single,rented,no,Biomedical Engineer,Baranagar,West_Bengal,2,10,1
150409,245102,36,4,single,rented,no,Web designer,Mango,Jharkhand,4,12,1
150448,6147575,41,15,single,rented,yes,Hotel Manager,Serampore,West_Bengal,4,12,0
150457,1510736,37,12,single,rented,no,Chartered Accountant,Amaravati,Andhra_Pradesh,5,12,1
150458,4703291,68,11,single,rented,yes,Economist,Bihar_Sharif,Bihar,11,14,0
150460,8072596,52,1,single,rented,yes,Computer operator,Delhi_city,Delhi,1,13,0
150472,3732343,75,13,single,rented,no,Civil servant,Srikakulam,Andhra_Pradesh,8,14,0
150474,8888670,23,5,single,rented,no,Physician,Jamnagar,Gujarat,5,12,0
150475,448021,54,11,single,rented,no,Flight attendant,Solapur,Maharashtra,11,14,1
150486,5055709,57,3,single,owned,no,Technical writer,Kurnool[18],Andhra_Pradesh,3,12,1
150489,1648740,77,14,single,rented,no,Industrial Engineer,Jaipur,Rajasthan,6,13,0
150509,6492131,24,1,single,rented,no,Fashion Designer,Kolkata,West_Bengal,1,14,0
150513,1789952,27,4,married,rented,no,Police officer,Buxar[37],Bihar,4,11,1
150514,2955309,29,17,single,rented,yes,Hotel Manager,Khammam,Telangana,12,11,0
150517,1598528,72,18,single,rented,no,Computer operator,Bharatpur,Rajasthan,9,10,0
150536,1364478,33,2,single,rented,no,Official,Akola,Maharashtra,2,11,1
150538,7428533,59,1,single,rented,no,Firefighter,Agartala,Tripura,1,12,1
150544,6685231,53,19,single,rented,no,Graphic Designer,Thoothukudi,Tamil_Nadu,14,12,0
