Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
2883,5732142,25,2,single,rented,no,Air traffic controller,Davanagere,Karnataka,2,11,0
2996,5465069,59,15,single,rented,yes,Aviator,Proddatur,Andhra_Pradesh,3,11,0
3035,5531777,58,18,single,rented,no,Official,Jamshedpur,Jharkhand,8,11,0
3160,5692327,45,4,single,rented,yes,Librarian,Ozhukarai,Puducherry,3,10,0
3459,5204762,74,16,single,rented,no,Hotel Manager,Ichalkaranji,Maharashtra,6,11,0
3654,5992148,65,16,single,rented,no,Chartered Accountant,Ballia,Uttar_Pradesh,8,11,0
3660,5641705,23,6,single,rented,no,Design Engineer,Noida,Uttar_Pradesh,6,11,0
4096,5351331,78,1,married,rented,yes,Mechanical engineer,Davanagere,Karnataka,1,14,0
4157,5707684,40,2,single,rented,no,Chartered Accountant,Bangalore,Karnataka,2,11,0
4586,5723028,56,4,married,rented,no,Surgeon,Bettiah[33],Bihar,4,14,0
4601,5265885,75,4,married,rented,no,Surgeon,Surat,Gujarat,4,13,0
4661,5720531,43,12,single,rented,no,Financial Analyst,Dehradun,Uttarakhand,7,11,0
4707,5739138,62,3,single,rented,no,Computer hardware engineer,Bhatpara,West_Bengal,3,12,0
4708,5188656,67,19,single,rented,no,Physician,Mau,Uttar_Pradesh,6,12,0
4839,5370658,56,11,single,rented,yes,Statistician,Kolkata,West_Bengal,11,13,0
5025,5164517,33,17,married,rented,no,Secretary,Gwalior,Madhya_Pradesh,6,11,0
5083,5982800,39,12,single,rented,no,Analyst,Chandrapur,Maharashtra,12,10,0
5140,5062611,66,12,single,rented,no,Civil engineer,Anantapuram[24],Andhra_Pradesh,3,11,0
5354,5566617,39,15,single,rented,no,Petroleum Engineer,Nellore[14][15],Andhra_Pradesh,7,13,0
5552,5681211,79,18,single,rented,no,Web designer,Ozhukarai,Puducherry,8,10,0
5573,5023719,40,8,single,rented,no,Army officer,Hosur,Tamil_Nadu,8,14,0
5628,5046084,62,7,married,rented,yes,Technician,Shivpuri,Madhya_Pradesh,6,14,0
5957,5335142,79,4,single,rented,yes,Consultant,Malegaon,Maharashtra,4,13,0
6068,5386630,75,12,single,rented,no,Microbiologist,Muzaffarpur,Bihar,10,11,0
6719,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
7590,5765117,43,7,single,rented,no,Police officer,Jamalpur[36],Bihar,7,11,0
7800,5485064,27,2,single,rented,no,Designer,South_Dumdum,West_Bengal,2,12,0
7941,5543454,21,19,single,norent_noown,no,Designer,Giridih,Jharkhand,13,11,0
7943,5574828,74,0,single,rented,no,Engineer,Thrissur,Kerala,0,10,0
7959,5028892,33,4,single,rented,no,Scientist,Munger,Bihar,3,10,0
7989,5199470,28,16,single,rented,no,Politician,Kakinada,Andhra_Pradesh,4,14,0
8015,5743908,29,19,single,rented,yes,Civil engineer,Anand,Gujarat,7,14,0
8256,5867006,21,3,single,rented,no,Technology specialist,Miryalaguda,Telangana,3,11,0
8277,5542629,22,16,single,rented,no,Technology specialist,Ludhiana,Punjab,3,13,0
8305,5384499,44,2,married,owned,yes,Librarian,Suryapet,Telangana,2,13,0
8800,5460592,53,12,single,rented,no,Chef,Tinsukia,Assam,4,10,0
8813,5003285,54,9,single,owned,no,Web designer,Morena,Madhya_Pradesh,9,11,0
9028,5992148,65,16,single,rented,no,Chartered Accountant,Ballia,Uttar_Pradesh,8,11,0
9063,5032273,53,2,single,rented,no,Computer operator,Gandhidham,Gujarat,2,12,0
9164,5850440,68,20,married,rented,no,Physician,Aurangabad[39],Bihar,11,12,0
9357,5687470,29,13,married,rented,yes,Civil engineer,"Khora,_Ghaziabad",Uttar_Pradesh,13,14,0
9460,5408156,77,2,single,rented,no,Chemical engineer,Phusro,Jharkhand,2,14,0
9506,5829652,25,7,single,owned,no,Biomedical Engineer,Chandigarh_city,Chandigarh,7,11,0
9546,5935317,78,15,single,rented,no,Architect,Sri_Ganganagar,Rajasthan,11,12,0
9955,5495848,74,19,single,rented,no,Hotel Manager,Hospet,Karnataka,13,13,0
9975,5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10,0
10008,5738912,76,9,married,rented,no,Hotel Manager,Nellore[14][15],Andhra_Pradesh,9,14,0
10045,5720531,43,12,single,rented,no,Financial Analyst,Dehradun,Uttarakhand,7,11,0
10176,5732813,54,2,single,rented,yes,Geologist,Karnal,Haryana,2,13,0
10219,5370658,56,11,single,rented,yes,Statistician,Kolkata,West_Bengal,11,13,0
10356,5098333,31,0,single,rented,yes,Civil engineer,Phagwara,Punjab,0,11,0
10427,5523182,41,16,single,rented,yes,Police officer,Shahjahanpur,Uttar_Pradesh,7,12,0
10989,5596467,26,17,single,rented,no,Mechanical engineer,Parbhani,Maharashtra,4,13,0
11007,5046084,62,7,married,rented,yes,Technician,Shivpuri,Madhya_Pradesh,6,14,0
11067,5714288,44,0,single,rented,no,Chartered Accountant,Bangalore,Karnataka,0,14,0
11104,5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
11293,5623318,31,13,single,rented,yes,Fashion Designer,Thane,Maharashtra,13,11,0
11300,5665290,56,4,single,rented,yes,Scientist,Visakhapatnam[4],Andhra_Pradesh,4,13,0
11838,5311549,56,12,single,rented,no,Aviator,Dhule,Maharashtra,8,11,0
11903,5338690,47,13,single,rented,no,Civil servant,Bareilly,Uttar_Pradesh,13,11,0
11912,5090840,78,12,single,rented,no,Flight attendant,Nagpur,Maharashtra,5,11,0
11953,5218196,49,12,single,rented,yes,Air traffic controller,Guntur[13],Andhra_Pradesh,12,10,0
11975,5096110,24,18,single,rented,yes,Surgeon,Kishanganj[35],Bihar,11,12,0
12069,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
12117,5541889,75,11,single,rented,no,Petroleum Engineer,Hajipur[31],Bihar,10,13,0
12271,5305500,38,3,single,rented,no,Politician,Aurangabad[39],Bihar,3,11,0
12401,5830250,24,15,single,rented,yes,Web designer,Haridwar,Uttarakhand,9,11,0
12512,5734106,22,3,single,rented,no,Software Developer,Nandyal,Andhra_Pradesh,3,11,0
12530,5776771,54,19,single,rented,no,Dentist,Davanagere,Karnataka,3,14,0
12606,5798034,28,19,single,norent_noown,no,Software Developer,Motihari[34],Bihar,3,12,0
12640,5239824,58,6,single,rented,no,Flight attendant,Burhanpur,Madhya_Pradesh,6,12,0
12677,5669046,65,8,single,rented,no,Physician,Nagercoil,Tamil_Nadu,4,12,0
12742,5792043,71,6,single,norent_noown,yes,Graphic Designer,Panipat,Haryana,6,11,0
12807,5013574,70,1,single,rented,no,Petroleum Engineer,Surat,Gujarat,1,11,0
12873,5988378,24,9,single,rented,no,Official,Avadi,Tamil_Nadu,5,14,0
13179,5017077,60,7,single,norent_noown,no,Software Developer,Katihar,Bihar,7,13,0
13213,5688746,62,8,single,rented,yes,Web designer,Varanasi,Uttar_Pradesh,8,11,0
13316,5022817,58,6,single,rented,yes,Technology specialist,"Khora,_Ghaziabad",Uttar_Pradesh,6,13,0
13442,5978301,73,7,single,rented,yes,Aviator,Bhusawal,Maharashtra,7,11,0
13567,5613620,35,12,single,rented,no,Financial Analyst,Bangalore,Karnataka,3,12,0
13665,5346934,51,19,single,rented,no,Drafter,Bongaigaon,Assam,8,13,0
13671,5839982,60,15,single,rented,no,Official,Mysore[7][8][9],Karnataka,11,11,0
13754,5028396,38,16,single,rented,no,Flight attendant,"Khora,_Ghaziabad",Uttar_Pradesh,4,10,0
13818,5005660,23,1,single,rented,no,Drafter,Hubliâ€“Dharwad,Karnataka,1,14,0
13905,5110841,47,7,single,rented,no,Technical writer,Orai,Uttar_Pradesh,4,13,0
14312,5497197,76,16,single,rented,yes,Analyst,Imphal,Manipur,13,12,0
14417,5992148,65,16,single,rented,no,Chartered Accountant,Ballia,Uttar_Pradesh,8,11,0
14605,5069758,50,19,single,rented,yes,Consultant,Baranagar,West_Bengal,13,11,0
14684,5764547,21,8,single,rented,no,Petroleum Engineer,Thrissur,Kerala,7,10,0
14717,5453088,34,20,single,norent_noown,yes,Firefighter,Chennai,Tamil_Nadu,9,10,0
14743,5360213,64,12,single,rented,yes,Chartered Accountant,Siwan[32],Bihar,4,14,0
15050,5591112,50,16,single,rented,no,Magistrate,Salem,Tamil_Nadu,9,11,0
15291,5695568,45,3,single,rented,no,Economist,Ratlam,Madhya_Pradesh,3,11,0
15570,5502824,54,16,single,rented,yes,Civil servant,Muzaffarnagar,Uttar_Pradesh,12,10,0
15642,5236105,23,7,married,rented,no,Web designer,Shimla,Himachal_Pradesh,7,13,0
15741,5088858,51,5,single,norent_noown,no,Flight attendant,Bharatpur,Rajasthan,5,12,0
15921,5824192,74,20,single,rented,no,Secretary,Tezpur,Assam,6,14,0
16185,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra_Pradesh,1,14,0
16345,5681211,79,18,single,rented,no,Web designer,Ozhukarai,Puducherry,8,10,0
16365,5023719,40,8,single,rented,no,Army officer,Hosur,Tamil_Nadu,8,14,0
16402,5596467,26,17,single,rented,no,Mechanical engineer,Parbhani,Maharashtra,4,13,0
16560,5902944,26,4,single,rented,no,Computer hardware engineer,Gangtok,Sikkim,4,14,0
17061,5364976,73,13,single,rented,no,Artist,Anantapuram[24],Andhra_Pradesh,3,10,0
17156,5724223,47,0,single,rented,no,Lawyer,Raichur,Karnataka,0,12,0
17429,5314421,46,14,single,rented,no,Flight attendant,Jalandhar,Punjab,8,12,0
17997,5253347,23,5,single,rented,no,Comedian,Ulhasnagar,Maharashtra,5,13,0
18022,5798034,28,19,single,norent_noown,no,Software Developer,Motihari[34],Bihar,3,12,0
18095,5764101,35,13,single,rented,no,Architect,Anand,Gujarat,13,11,0
18148,5792043,71,6,single,norent_noown,yes,Graphic Designer,Panipat,Haryana,6,11,0
18554,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
18600,5394516,76,0,single,rented,no,Secretary,Varanasi,Uttar_Pradesh,0,13,0
18953,5613620,35,12,single,rented,no,Financial Analyst,Bangalore,Karnataka,3,12,0
19122,5462549,50,4,married,rented,no,Microbiologist,Bihar_Sharif,Bihar,4,14,0
19362,5554480,25,19,single,rented,yes,Engineer,Saharsa[29],Bihar,12,10,0
19376,5347851,73,18,single,rented,no,Dentist,Jammu[16],Jammu_and_Kashmir,8,10,0
19433,5998522,44,1,single,rented,no,Flight attendant,Vasai-Virar,Maharashtra,1,10,0
19446,5258493,38,8,single,rented,no,Microbiologist,Kanpur,Uttar_Pradesh,6,12,0
19693,5726991,78,8,single,rented,no,Scientist,Kamarhati,West_Bengal,8,10,0
19824,5176469,45,2,single,rented,yes,Graphic Designer,Medininagar,Jharkhand,2,12,0
19896,5992073,22,14,single,rented,no,Librarian,Bongaigaon,Assam,6,10,0
19906,5734501,38,14,single,rented,no,Designer,Bangalore,Karnataka,8,12,0
20050,5821445,49,15,single,rented,no,Software Developer,Tezpur,Assam,13,12,0
20493,5229178,40,18,single,rented,no,Police officer,Arrah,Bihar,8,13,0
20622,5910956,31,15,single,norent_noown,no,Surveyor,Sultan_Pur_Majra,Delhi,8,10,0
20813,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
20968,5203215,51,19,single,rented,no,Civil servant,Hajipur[31],Bihar,8,13,0
21113,5540740,76,19,single,norent_noown,no,Petroleum Engineer,Bhatpara,West_Bengal,7,12,0
21178,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0
21181,5617309,75,16,married,rented,yes,Geologist,Berhampore,West_Bengal,6,12,0
21197,5523182,41,16,single,rented,yes,Police officer,Shahjahanpur,Uttar_Pradesh,7,12,0
21224,5982800,39,12,single,rented,no,Analyst,Chandrapur,Maharashtra,12,10,0
21296,5384780,55,12,single,rented,yes,Flight attendant,Ratlam,Madhya_Pradesh,5,12,0
21407,5215058,39,16,single,rented,no,Architect,Madurai,Tamil_Nadu,3,13,0
21501,5195681,53,1,married,rented,yes,Politician,Begusarai,Bihar,1,14,0
21877,5331462,57,20,single,rented,yes,Artist,Mehsana,Gujarat,8,14,0
22067,5897750,76,14,single,rented,no,Chef,Anand,Gujarat,5,11,0
22445,5069739,40,1,single,rented,no,Design Engineer,Karaikudi,Tamil_Nadu,1,11,0
22466,5128999,53,12,single,rented,no,Designer,Tezpur,Assam,12,10,0
22637,5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
23319,5734106,22,3,single,rented,no,Software Developer,Nandyal,Andhra_Pradesh,3,11,0
23584,5839084,35,20,single,rented,yes,Secretary,Jamshedpur,Jharkhand,10,10,0
23722,5581770,56,12,single,owned,no,Physician,Mango,Jharkhand,8,13,0
23976,5017077,60,7,single,norent_noown,no,Software Developer,Katihar,Bihar,7,13,0
24011,5647627,46,2,single,rented,no,Physician,Salem,Tamil_Nadu,2,11,0
24095,5345253,61,7,single,rented,no,Petroleum Engineer,Uluberia,West_Bengal,3,13,0
24179,5629582,53,9,single,rented,yes,Magistrate,Erode[17],Tamil_Nadu,7,11,0
24714,5963291,41,13,single,rented,no,Aviator,Adoni,Andhra_Pradesh,5,10,0
24717,5187890,62,17,single,rented,no,Designer,Mehsana,Gujarat,8,10,0
24819,5258493,38,8,single,rented,no,Microbiologist,Kanpur,Uttar_Pradesh,6,12,0
24944,5460592,53,12,single,rented,no,Chef,Tinsukia,Assam,4,10,0
24958,5003285,54,9,single,owned,no,Web designer,Morena,Madhya_Pradesh,9,11,0
25015,5456157,31,14,single,rented,no,Web designer,Salem,Tamil_Nadu,9,14,0
25164,5992148,65,16,single,rented,no,Chartered Accountant,Ballia,Uttar_Pradesh,8,11,0
25165,5546336,35,11,single,rented,no,Architect,Ramagundam[27],Telangana,11,13,0
25195,5728370,71,9,single,rented,no,Chef,Amaravati,Andhra_Pradesh,3,11,0
25353,5633121,47,11,single,rented,no,Consultant,Kamarhati,West_Bengal,4,14,0
25405,5821445,49,15,single,rented,no,Software Developer,Tezpur,Assam,13,12,0
25454,5854256,70,2,single,rented,no,Computer hardware engineer,Bhusawal,Maharashtra,2,11,0
26108,5666785,42,7,single,rented,no,Computer hardware engineer,Aurangabad,Maharashtra,7,12,0
26191,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
26335,5650786,64,0,single,rented,no,Dentist,Guntakal,Andhra_Pradesh,0,13,0
26348,5203215,51,19,single,rented,no,Civil servant,Hajipur[31],Bihar,8,13,0
26476,5088858,51,5,single,norent_noown,no,Flight attendant,Bharatpur,Rajasthan,5,12,0
26566,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0
26670,5384780,55,12,single,rented,yes,Flight attendant,Ratlam,Madhya_Pradesh,5,12,0
26806,5712282,59,1,married,rented,no,Economist,Noida,Uttar_Pradesh,1,12,0
26812,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
26930,5023035,26,10,single,rented,yes,Petroleum Engineer,Madurai,Tamil_Nadu,9,13,0
26988,5898669,32,9,married,rented,no,Firefighter,Aligarh,Uttar_Pradesh,6,13,0
27654,5623739,75,19,single,rented,no,Computer operator,Pallavaram,Tamil_Nadu,9,12,0
27667,5608121,52,7,single,rented,no,Physician,Jabalpur,Madhya_Pradesh,7,14,0
27866,5969456,27,12,single,rented,no,Analyst,Baranagar,West_Bengal,10,14,0
28186,5314421,46,14,single,rented,no,Flight attendant,Jalandhar,Punjab,8,12,0
28238,5931557,67,8,single,rented,yes,Physician,Rajpur_Sonarpur,West_Bengal,8,12,0
28262,5769906,48,5,married,rented,no,Firefighter,Kadapa[23],Andhra_Pradesh,4,11,0
28779,5798034,28,19,single,norent_noown,no,Software Developer,Motihari[34],Bihar,3,12,0
28872,5783146,51,18,single,rented,no,Psychologist,Chittoor[28],Andhra_Pradesh,7,12,0
28949,5839084,35,20,single,rented,yes,Secretary,Jamshedpur,Jharkhand,10,10,0
29245,5545217,52,12,married,rented,no,Fashion Designer,Pimpri-Chinchwad,Maharashtra,9,13,0
29384,5647627,46,2,single,rented,no,Physician,Salem,Tamil_Nadu,2,11,0
29445,5003310,25,1,married,owned,no,Magistrate,Davanagere,Karnataka,1,13,0
29936,5122648,62,14,single,rented,yes,Computer hardware engineer,Maheshtala,West_Bengal,4,10,0
29952,5618577,52,8,single,owned,no,Aviator,Kolkata,West_Bengal,4,13,0
30089,5091752,66,2,single,rented,no,Chemical engineer,Bhilwara,Rajasthan,2,11,0
30100,5963291,41,13,single,rented,no,Aviator,Adoni,Andhra_Pradesh,5,10,0
30103,5187890,62,17,single,rented,no,Designer,Mehsana,Gujarat,8,10,0
30339,5460592,53,12,single,rented,no,Chef,Tinsukia,Assam,4,10,0
30407,5456157,31,14,single,rented,no,Web designer,Salem,Tamil_Nadu,9,14,0
30757,5633121,47,11,single,rented,no,Consultant,Kamarhati,West_Bengal,4,14,0
30884,5879597,46,17,single,rented,no,Graphic Designer,Bathinda,Punjab,9,11,0
31309,5173267,65,1,single,rented,yes,Lawyer,Pallavaram,Tamil_Nadu,1,10,0
31435,5722719,71,1,single,rented,no,Technology specialist,Kumbakonam,Tamil_Nadu,1,14,0
32076,5062611,66,12,single,rented,no,Civil engineer,Anantapuram[24],Andhra_Pradesh,3,11,0
32157,5895669,42,9,single,rented,no,Financial Analyst,Begusarai,Bihar,9,11,0
32305,5000063,38,17,single,rented,no,Technology specialist,Yamunanagar,Haryana,5,11,0
32325,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra_Pradesh,1,14,0
32495,5681211,79,18,single,rented,no,Web designer,Ozhukarai,Puducherry,8,10,0
32801,5603227,62,9,single,rented,no,Politician,Ulhasnagar,Maharashtra,4,12,0
32902,5321383,40,2,single,rented,no,Aviator,Nagpur,Maharashtra,2,13,0
33057,5152202,78,10,single,rented,no,Design Engineer,Jamnagar,Gujarat,10,12,0
33116,5994422,62,17,single,rented,no,Architect,Jabalpur,Madhya_Pradesh,6,13,0
33240,5069739,40,1,single,rented,no,Design Engineer,Karaikudi,Tamil_Nadu,1,11,0
33309,5639809,75,0,single,rented,no,Drafter,Dehradun,Uttarakhand,0,10,0
33655,5484941,25,1,single,rented,no,Biomedical Engineer,Junagadh,Gujarat,1,10,0
33858,5223754,56,3,single,rented,no,Mechanical engineer,Sambalpur,Odisha,3,13,0
33876,5262116,43,1,single,rented,no,Hotel Manager,Ramgarh,Jharkhand,1,10,0
33928,5037199,77,14,single,rented,no,Web designer,Ulhasnagar,Maharashtra,7,13,0
34374,5839084,35,20,single,rented,yes,Secretary,Jamshedpur,Jharkhand,10,10,0
34958,5323346,29,12,single,rented,no,Computer hardware engineer,Kolkata,West_Bengal,4,14,0
35007,5705605,28,5,single,rented,yes,Hotel Manager,Pondicherry,Puducherry,5,11,0
35145,5695731,32,10,single,rented,no,Flight attendant,Sikar,Rajasthan,9,11,0
35308,5465069,59,15,single,rented,yes,Aviator,Proddatur,Andhra_Pradesh,3,11,0
35597,5108631,30,2,single,rented,no,Magistrate,Morena,Madhya_Pradesh,2,10,0
36512,5921974,25,3,married,rented,no,Web designer,Morbi,Gujarat,3,11,0
36658,5190338,50,9,single,rented,no,Hotel Manager,Visakhapatnam[4],Andhra_Pradesh,6,13,0
36934,5041519,63,18,married,rented,no,Civil engineer,Jodhpur,Rajasthan,10,13,0
37437,5031104,67,1,single,rented,no,Air traffic controller,Hosur,Tamil_Nadu,1,10,0
37481,5599895,21,13,single,rented,no,Hotel Manager,Tumkur,Karnataka,9,10,0
37682,5195681,53,1,married,rented,yes,Politician,Begusarai,Bihar,1,14,0
37737,5023035,26,10,single,rented,yes,Petroleum Engineer,Madurai,Tamil_Nadu,9,13,0
37778,5605985,57,12,single,rented,no,Engineer,Bidar,Karnataka,3,11,0
37803,5083653,35,14,single,rented,yes,Statistician,Ambattur,Tamil_Nadu,12,11,0
38057,5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
38186,5445375,52,19,single,rented,no,Psychologist,Kulti,West_Bengal,5,12,0
38212,5714975,41,10,single,rented,yes,Petroleum Engineer,Dhule,Maharashtra,10,14,0
38295,5321383,40,2,single,rented,no,Aviator,Nagpur,Maharashtra,2,13,0
38359,5203541,30,17,single,rented,no,Physician,Sangli-Miraj_&_Kupwad,Maharashtra,8,13,0
38798,5787761,76,1,single,rented,no,Chartered Accountant,Darbhanga,Bihar,1,13,0
38973,5096110,24,18,single,rented,yes,Surgeon,Kishanganj[35],Bihar,11,12,0
39084,5272864,40,19,single,rented,yes,Statistician,Katihar,Bihar,13,11,0
39521,5776771,54,19,single,rented,no,Dentist,Davanagere,Karnataka,3,14,0
39575,5075609,73,9,single,rented,no,Consultant,Siwan[32],Bihar,4,14,0
39594,5798034,28,19,single,norent_noown,no,Software Developer,Motihari[34],Bihar,3,12,0
39625,5239824,58,6,single,rented,no,Flight attendant,Burhanpur,Madhya_Pradesh,6,12,0
39769,5231498,48,11,single,rented,yes,Technician,Katni,Madhya_Pradesh,3,10,0
39816,5643649,77,16,single,rented,yes,Surgeon,Noida,Uttar_Pradesh,13,12,0
39827,5403583,44,14,married,rented,yes,Geologist,Navi_Mumbai,Maharashtra,8,12,0
39851,5055461,41,11,single,rented,no,Chartered Accountant,Agartala,Tripura,10,12,0
39855,5991825,58,17,single,rented,no,Surveyor,Warangal[11][12],Telangana,3,10,0
40131,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
40181,5751205,49,10,single,rented,yes,Financial Analyst,Kolkata,West_Bengal,10,10,0
40569,5533812,61,13,single,owned,yes,Chartered Accountant,Raebareli,Uttar_Pradesh,10,11,0
41262,5097581,45,14,single,rented,no,Librarian,Durgapur,West_Bengal,10,11,0
41383,5546336,35,11,single,rented,no,Architect,Ramagundam[27],Telangana,11,13,0
41409,5823961,75,8,single,rented,no,Microbiologist,Warangal[11][12],Telangana,7,12,0
41515,5136629,76,6,married,rented,no,Artist,Lucknow,Uttar_Pradesh,6,13,0
41747,5841051,40,5,single,rented,no,Police officer,Gandhidham,Gujarat,5,13,0
41792,5966818,66,6,single,rented,yes,Lawyer,Sambhal,Uttar_Pradesh,6,14,0
41996,5591112,50,16,single,rented,no,Magistrate,Salem,Tamil_Nadu,9,11,0
42261,5899176,38,15,single,rented,yes,Surgeon,Vellore,Tamil_Nadu,13,10,0
42704,5284369,76,13,married,rented,no,Consultant,Kishanganj[35],Bihar,9,11,0
42780,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0
42799,5523182,41,16,single,rented,yes,Police officer,Shahjahanpur,Uttar_Pradesh,7,12,0
42833,5426858,49,7,single,rented,no,Fashion Designer,Shivpuri,Madhya_Pradesh,7,13,0
42993,5616939,66,3,single,rented,yes,Air traffic controller,Amroha,Uttar_Pradesh,3,11,0
43157,5023035,26,10,single,rented,yes,Petroleum Engineer,Madurai,Tamil_Nadu,9,13,0
43332,5886958,60,16,single,rented,no,Analyst,Agra,Uttar_Pradesh,3,10,0
43431,5922261,43,6,single,rented,no,Microbiologist,Kota[6],Rajasthan,6,14,0
43453,5620082,58,14,single,rented,no,Politician,Akola,Maharashtra,9,11,0
43650,5269140,26,9,single,rented,no,Graphic Designer,Suryapet,Telangana,3,13,0
43665,5397462,39,12,single,rented,yes,Fashion Designer,Gulbarga,Karnataka,12,13,0
43882,5623739,75,19,single,rented,no,Computer operator,Pallavaram,Tamil_Nadu,9,12,0
44068,5128999,53,12,single,rented,no,Designer,Tezpur,Assam,12,10,0
44121,5639809,75,0,single,rented,no,Drafter,Dehradun,Uttarakhand,0,10,0
44218,5787761,76,1,single,rented,no,Chartered Accountant,Darbhanga,Bihar,1,13,0
44338,5953166,24,3,single,rented,yes,Industrial Engineer,Saharsa[29],Bihar,3,13,0
44594,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
44971,5638906,46,3,married,rented,yes,Firefighter,Serampore,West_Bengal,3,13,0
45221,5069235,26,10,single,rented,yes,Biomedical Engineer,Jalna,Maharashtra,9,14,0
45559,5055246,39,19,single,rented,yes,Dentist,Phusro,Jharkhand,12,10,0
45867,5725424,73,17,single,rented,no,Scientist,Farrukhabad,Uttar_Pradesh,5,12,0
45911,5627580,33,2,single,rented,yes,Flight attendant,Secunderabad,Telangana,2,13,0
46040,5583816,47,4,single,rented,no,Analyst,Mira-Bhayandar,Maharashtra,4,10,0
46279,5073397,41,9,single,rented,no,Computer hardware engineer,Bhind,Madhya_Pradesh,4,12,0
47080,5854256,70,2,single,rented,no,Computer hardware engineer,Bhusawal,Maharashtra,2,11,0
47105,5879597,46,17,single,rented,no,Graphic Designer,Bathinda,Punjab,9,11,0
47169,5024402,35,10,single,rented,no,Dentist,Imphal,Manipur,6,13,0
47215,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
47287,5336799,22,18,single,rented,no,Firefighter,Nanded,Maharashtra,7,12,0
47365,5214871,29,19,married,rented,no,Scientist,Karimnagar,Telangana,13,12,0
47569,5827147,53,12,single,rented,no,Flight attendant,Burhanpur,Madhya_Pradesh,10,10,0
47640,5695568,45,3,single,rented,no,Economist,Ratlam,Madhya_Pradesh,3,11,0
47668,5899176,38,15,single,rented,yes,Surgeon,Vellore,Tamil_Nadu,13,10,0
47679,5121883,32,7,married,rented,no,Lawyer,Ludhiana,Punjab,5,12,0
47798,5270503,28,20,single,rented,yes,Microbiologist,Bangalore,Karnataka,9,13,0
47854,5739138,62,3,single,rented,no,Computer hardware engineer,Bhatpara,West_Bengal,3,12,0
47982,5889209,27,12,single,rented,no,Computer operator,Gwalior,Madhya_Pradesh,12,14,0
48195,5523182,41,16,single,rented,yes,Police officer,Shahjahanpur,Uttar_Pradesh,7,12,0
48285,5633671,63,4,married,rented,no,Flight attendant,Jammu[16],Jammu_and_Kashmir,3,11,0
48668,5403886,29,14,single,rented,no,Scientist,Gudivada,Andhra_Pradesh,7,10,0
49133,5890358,43,4,single,rented,no,Magistrate,Thiruvananthapuram,Kerala,4,13,0
49251,5152202,78,10,single,rented,no,Design Engineer,Jamnagar,Gujarat,10,12,0
49333,5002101,37,6,single,rented,yes,Biomedical Engineer,Shivpuri,Madhya_Pradesh,6,14,0
50251,5846474,49,9,married,rented,yes,Secretary,Nandyal,Andhra_Pradesh,6,14,0
50410,5375354,38,4,single,rented,no,Petroleum Engineer,Etawah,Uttar_Pradesh,4,14,0
50959,5626739,33,3,single,owned,no,Army officer,Malda,West_Bengal,3,12,0
51108,5345253,61,7,single,rented,no,Petroleum Engineer,Uluberia,West_Bengal,3,13,0
51209,5683730,47,8,single,norent_noown,no,Surveyor,Vijayawada,Andhra_Pradesh,7,14,0
51451,5583816,47,4,single,rented,no,Analyst,Mira-Bhayandar,Maharashtra,4,10,0
51546,5028396,38,16,single,rented,no,Flight attendant,"Khora,_Ghaziabad",Uttar_Pradesh,4,10,0
51608,5005660,23,1,single,rented,no,Drafter,Hubliâ€“Dharwad,Karnataka,1,14,0
51702,5157518,23,6,single,rented,no,Engineer,Thane,Maharashtra,6,14,0
52000,5204762,74,16,single,rented,no,Hotel Manager,Ichalkaranji,Maharashtra,6,11,0
52047,5456157,31,14,single,rented,no,Web designer,Salem,Tamil_Nadu,9,14,0
52233,5032273,53,2,single,rented,no,Computer operator,Gandhidham,Gujarat,2,12,0
52494,5453088,34,20,single,norent_noown,yes,Firefighter,Chennai,Tamil_Nadu,9,10,0
52706,5935317,78,15,single,rented,no,Architect,Sri_Ganganagar,Rajasthan,11,12,0
52819,5982820,26,5,single,rented,no,Surveyor,Tiruppur,Tamil_Nadu,5,13,0
52926,5456621,60,16,single,rented,no,Analyst,Rewa,Madhya_Pradesh,9,13,0
